EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear,TenureYears,AgeGroup,SalaryBand,IsAttrited
101530,Employee101530,Human Resources,HR Generalist,44,Female,Single,Bachelor's Degree,MA,Boston,2022-05-17,2025-07-26,Yes,5225.0,62700.0,2,1.0,4,No,4.1,4,48,3.19,40-49,50-70K,1
103723,Employee103723,Human Resources,Recruiter,33,Male,Single,Bachelor's Degree,NY,Buffalo,2024-03-01,,No,5533.33,66400.0,5,3.0,4,No,26.4,0,32,1.84,30-39,50-70K,0
108906,Employee108906,Human Resources,Benefits Coordinator,34,Female,Married,Master's Degree,PA,Philadelphia,2017-12-06,,No,6650.0,79800.0,3,3.0,4,No,21.0,0,40,8.07,30-39,70-90K,0
105123,Employee105123,Nursing,ICU Nurse,42,Female,Single,High School,NJ,Jersey City,2018-05-26,,No,5475.0,65700.0,5,4.0,4,No,3.4,4,8,7.6,40-49,50-70K,0
105999,Employee105999,Radiology,Radiologic Technologist,56,Male,Divorced,Master's Degree,PA,Allentown,2015-03-11,,No,7900.0,94800.0,2,3.0,4,No,19.1,3,23,10.81,50-59,90-120K,0
101324,Employee101324,Finance,Billing Specialist,40,Female,Single,Bachelor's Degree,CT,Stamford,2025-01-09,,No,6525.0,78300.0,3,3.0,4,No,6.9,2,30,0.98,40-49,70-90K,0
114416,Employee114416,Finance,Financial Analyst,42,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2023-01-08,,No,6891.67,82700.0,4,3.0,4,No,1.5,2,2,2.98,40-49,70-90K,0
105672,Employee105672,Pharmacy,Pharmacy Technician,61,Female,Single,Bachelor's Degree,MA,Boston,2015-11-24,,No,5408.33,64900.0,3,5.0,3,Yes,7.9,2,39,10.11,60+,50-70K,0
112016,Employee112016,Patient Support,Case Manager,50,Male,Divorced,Doctorate,NY,Syracuse,2023-04-24,2024-06-23,Yes,11775.0,141300.0,2,2.0,2,No,18.9,1,24,1.17,50-59,120K+,1
105085,Employee105085,Surgery,Anesthesiologist,35,Female,Married,Bachelor's Degree,PA,Pittsburgh,2014-07-24,2018-12-09,Yes,11158.33,133900.0,2,2.0,3,Yes,15.6,1,30,4.38,30-39,120K+,1
100340,Employee100340,Finance,Financial Analyst,22,Male,Single,Bachelor's Degree,NY,Rochester,2020-02-27,2021-09-21,Yes,6983.33,83800.0,2,2.0,2,No,49.1,3,0,1.57,20-29,70-90K,1
111690,Employee111690,Patient Support,Patient Coordinator,30,Male,Married,Master's Degree,CT,New Haven,2024-07-03,,No,5383.33,64600.0,3,3.0,2,Yes,2.9,4,26,1.5,30-39,50-70K,0
105874,Employee105874,Administration,Office Manager,32,Male,Married,Bachelor's Degree,PA,Allentown,2023-09-02,2024-02-15,Yes,10816.67,129800.0,2,3.0,2,Yes,8.8,2,43,0.45,30-39,120K+,1
104410,Employee104410,Finance,Accountant,48,Non-Binary,Married,Master's Degree,PA,Allentown,2018-07-30,,No,6225.0,74700.0,3,2.0,4,No,1.0,2,21,7.43,40-49,70-90K,0
110105,Employee110105,Emergency,ER Nurse,27,Female,Married,Bachelor's Degree,NJ,Newark,2015-11-07,,No,6575.0,78900.0,3,3.0,1,No,9.1,3,16,10.15,20-29,70-90K,0
103922,Employee103922,Administration,Office Manager,38,Male,Single,Bachelor's Degree,NJ,Trenton,2014-01-16,,No,10775.0,129300.0,5,4.0,3,No,20.7,3,67,11.96,30-39,120K+,0
113261,Employee113261,Administration,Records Clerk,25,Non-Binary,Divorced,High School,NJ,Newark,2023-06-11,,No,4341.67,52100.0,3,3.0,3,No,20.4,2,0,2.56,20-29,50-70K,0
114506,Employee114506,Finance,Financial Analyst,24,Male,Divorced,Master's Degree,CT,Hartford,2014-07-05,2016-01-16,Yes,9166.67,110000.0,3,2.0,3,Yes,3.5,0,38,1.53,20-29,90-120K,1
105280,Employee105280,It,Network Engineer,29,Male,Divorced,High School,PA,Allentown,2023-07-01,,No,5483.33,65800.0,3,3.0,5,No,14.5,1,0,2.51,20-29,50-70K,0
102606,Employee102606,Surgery,Surgeon,43,Female,Married,Bachelor's Degree,MA,Springfield,2017-03-27,,No,10908.33,130900.0,4,1.0,3,No,28.3,3,27,8.77,40-49,120K+,0
100520,Employee100520,Emergency,ER Nurse,47,Female,Married,Associate Degree,NJ,Jersey City,2015-03-16,,No,6641.67,79700.0,4,4.0,3,No,13.3,3,22,10.8,40-49,70-90K,0
106082,Employee106082,Surgery,Surgical Tech,26,Male,Single,Bachelor's Degree,NJ,Newark,2016-12-01,,No,5125.0,61500.0,3,1.0,2,No,13.6,3,48,9.08,20-29,50-70K,0
113074,Employee113074,Surgery,Anesthesiologist,45,Female,Married,Bachelor's Degree,NY,Buffalo,2021-07-12,2022-12-20,Yes,10733.33,128800.0,3,2.0,2,No,4.7,0,28,1.44,40-49,120K+,1
112512,Employee112512,Finance,Billing Specialist,38,Male,Single,Associate Degree,CT,New Haven,2023-03-07,,No,6941.67,83300.0,3,3.0,3,No,13.6,4,37,2.82,30-39,70-90K,0
105010,Employee105010,Administration,Office Manager,21,Female,Single,Bachelor's Degree,PA,Allentown,2016-02-12,2021-07-12,Yes,10241.67,122900.0,2,2.0,2,No,12.2,5,15,5.41,20-29,120K+,1
113571,Employee113571,Emergency,Paramedic,24,Female,Divorced,Associate Degree,CT,Stamford,2024-01-12,,No,4483.33,53800.0,2,2.0,2,Yes,18.5,6,26,1.97,20-29,50-70K,0
105252,Employee105252,Nursing,Staff Nurse,43,Female,Single,Master's Degree,MA,Worcester,2019-11-10,,No,7083.33,85000.0,3,1.0,2,Yes,24.1,0,25,6.14,40-49,70-90K,0
113560,Employee113560,Emergency,Paramedic,49,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2024-01-02,,No,4216.67,50600.0,5,3.0,4,No,2.8,2,25,2.0,40-49,50-70K,0
110391,Employee110391,Pharmacy,Pharmacist,28,Male,Married,High School,PA,Allentown,2025-11-16,,No,6600.0,79200.0,4,4.0,2,Yes,12.4,4,23,0.13,20-29,70-90K,0
111473,Employee111473,Pharmacy,Pharmacist,21,Female,Married,Doctorate,CT,New Haven,2017-02-21,,No,10433.33,125200.0,4,2.0,4,No,23.2,3,23,8.86,20-29,120K+,0
106411,Employee106411,Administration,Office Manager,21,Female,Married,Associate Degree,PA,Allentown,2015-01-03,,No,10700.0,128400.0,4,3.0,3,Yes,4.7,6,55,11.0,20-29,120K+,0
101898,Employee101898,It,IT Support,34,Male,Single,Master's Degree,PA,Pittsburgh,2016-05-18,,No,5633.33,67600.0,3,2.0,3,Yes,3.1,1,49,9.62,30-39,50-70K,0
107841,Employee107841,It,Data Analyst,43,Female,Married,Associate Degree,PA,Pittsburgh,2020-03-19,2024-05-31,Yes,7666.67,92000.0,2,4.0,4,No,2.3,2,33,4.2,40-49,90-120K,1
103546,Employee103546,Radiology,Radiologic Technologist,51,Female,Single,Master's Degree,NJ,Newark,2014-01-18,,No,7975.0,95700.0,2,1.0,2,No,3.6,1,15,11.95,50-59,90-120K,0
113172,Employee113172,Emergency,ER Nurse,46,Male,Single,Associate Degree,NJ,Trenton,2024-09-22,,No,5750.0,69000.0,3,4.0,3,No,3.2,1,14,1.28,40-49,50-70K,0
103640,Employee103640,It,Network Engineer,35,Female,Single,Bachelor's Degree,MA,Boston,2022-09-05,,No,6200.0,74400.0,4,2.0,2,No,11.2,2,25,3.32,30-39,70-90K,0
100701,Employee100701,Lab Services,Phlebotomist,56,Female,Single,Master's Degree,MA,Springfield,2024-08-04,,No,4608.33,55300.0,4,3.0,4,Yes,5.6,1,22,1.41,50-59,50-70K,0
108353,Employee108353,Facilities,Facilities Manager,36,Female,Married,Bachelor's Degree,NJ,Jersey City,2014-02-13,,No,11325.0,135900.0,5,3.0,3,No,1.0,4,32,11.88,30-39,120K+,0
108249,Employee108249,Facilities,Facilities Manager,22,Male,Divorced,Bachelor's Degree,NY,Albany,2017-11-30,,No,10825.0,129900.0,2,5.0,3,No,2.2,1,47,8.09,20-29,120K+,0
111140,Employee111140,It,Network Engineer,42,Female,Married,Associate Degree,MA,Boston,2015-05-20,,No,7408.33,88900.0,3,2.0,3,No,27.8,1,15,10.62,40-49,70-90K,0
114022,Employee114022,It,Data Analyst,40,Male,Married,Bachelor's Degree,NJ,Newark,2018-11-24,2022-06-21,Yes,7416.67,89000.0,5,1.0,3,Yes,47.4,3,15,3.57,40-49,70-90K,1
106572,Employee106572,Pharmacy,Pharmacy Technician,44,Female,Married,Master's Degree,PA,Pittsburgh,2014-01-27,,No,6508.33,78100.0,2,3.0,1,No,21.1,4,51,11.93,40-49,70-90K,0
111466,Employee111466,Lab Services,Lab Technician,32,Male,Single,Master's Degree,CT,New Haven,2019-11-07,,No,5566.67,66800.0,3,3.0,2,Yes,11.3,0,26,6.15,30-39,50-70K,0
102311,Employee102311,Surgery,Surgeon,51,Female,Single,Bachelor's Degree,MA,Worcester,2014-05-17,,No,10708.33,128500.0,2,2.0,4,No,12.2,2,28,11.63,50-59,120K+,0
103926,Employee103926,Pharmacy,Pharmacist,42,Male,Divorced,Master's Degree,MA,Boston,2022-08-23,,No,8000.0,96000.0,3,2.0,2,No,12.3,0,49,3.36,40-49,90-120K,0
105794,Employee105794,It,Data Analyst,45,Male,Divorced,Associate Degree,NY,Buffalo,2023-01-27,,No,7200.0,86400.0,5,3.0,3,No,7.0,3,48,2.93,40-49,70-90K,0
106004,Employee106004,Administration,Office Manager,49,Female,Married,High School,PA,Philadelphia,2024-06-12,,No,9725.0,116700.0,2,3.0,3,No,3.8,2,18,1.56,40-49,90-120K,0
107910,Employee107910,Emergency,ER Nurse,22,Male,Single,Associate Degree,NJ,Jersey City,2024-10-02,,No,5800.0,69600.0,3,3.0,3,Yes,8.7,2,21,1.25,20-29,50-70K,0
105031,Employee105031,Human Resources,Benefits Coordinator,34,Male,Divorced,Bachelor's Degree,CT,Hartford,2022-06-21,2025-07-28,Yes,5191.67,62300.0,2,3.0,4,No,8.6,1,0,3.1,30-39,50-70K,1
103560,Employee103560,Surgery,Surgical Tech,31,Female,Divorced,Master's Degree,NY,Albany,2019-01-16,,No,5733.33,68800.0,3,3.0,2,Yes,4.1,2,52,6.96,30-39,50-70K,0
110416,Employee110416,Facilities,Custodian,39,Non-Binary,Divorced,Doctorate,CT,Stamford,2017-10-01,,No,7441.67,89300.0,3,5.0,3,Yes,2.5,1,28,8.25,30-39,70-90K,0
105809,Employee105809,Nursing,Staff Nurse,40,Female,Single,Master's Degree,CT,Stamford,2017-10-26,,No,6766.67,81200.0,3,2.0,2,No,2.8,7,29,8.18,40-49,70-90K,0
100815,Employee100815,Surgery,Surgical Tech,36,Male,Married,Bachelor's Degree,NJ,Newark,2019-07-10,2022-03-03,Yes,5241.67,62900.0,5,3.0,3,No,9.2,3,48,2.65,30-39,50-70K,1
112516,Employee112516,Lab Services,Lab Technician,31,Male,Married,Bachelor's Degree,MA,Springfield,2019-10-05,,No,4733.33,56800.0,5,2.0,2,No,13.0,1,30,6.24,30-39,50-70K,0
111435,Employee111435,Lab Services,Phlebotomist,30,Female,Married,High School,PA,Pittsburgh,2025-09-11,,No,3983.33,47800.0,3,4.0,4,Yes,7.4,2,31,0.31,30-39,<50K,0
106117,Employee106117,Pharmacy,Pharmacist,47,Male,Single,High School,NJ,Trenton,2017-08-28,,No,6975.0,83700.0,2,2.0,4,No,14.1,2,4,8.34,40-49,70-90K,0
100053,Employee100053,Surgery,Surgical Tech,46,Female,Divorced,Bachelor's Degree,NJ,Trenton,2021-01-17,,No,4000.0,48000.0,4,2.0,1,No,1.8,1,24,4.96,40-49,<50K,0
114359,Employee114359,It,Systems Analyst,57,Female,Married,Master's Degree,PA,Pittsburgh,2023-03-26,,No,8475.0,101700.0,3,3.0,3,Yes,20.7,4,31,2.77,50-59,90-120K,0
114727,Employee114727,Radiology,Radiologic Technologist,45,Female,Married,Bachelor's Degree,CT,Stamford,2021-08-13,,No,6083.33,73000.0,3,1.0,2,No,27.8,5,31,4.39,40-49,70-90K,0
108251,Employee108251,Radiology,Radiologic Technologist,21,Female,Divorced,High School,MA,Boston,2024-05-13,,No,5791.67,69500.0,1,2.0,4,Yes,1.0,6,13,1.64,20-29,50-70K,0
108008,Employee108008,Facilities,Facilities Manager,32,Female,Married,Bachelor's Degree,PA,Allentown,2018-02-15,,No,10783.33,129400.0,1,4.0,2,Yes,27.2,1,18,7.88,30-39,120K+,0
111075,Employee111075,Pharmacy,Pharmacist,43,Female,Single,Master's Degree,NY,Buffalo,2020-07-24,2021-09-22,Yes,7941.67,95300.0,2,2.0,3,No,1.0,3,18,1.16,40-49,90-120K,1
106294,Employee106294,Lab Services,Phlebotomist,43,Male,Married,Master's Degree,NY,Syracuse,2022-08-26,,No,5075.0,60900.0,2,4.0,4,No,11.6,7,40,3.35,40-49,50-70K,0
101560,Employee101560,Radiology,Imaging Specialist,21,Male,Married,Master's Degree,NY,Albany,2023-09-09,,No,8308.33,99700.0,3,4.0,3,No,5.2,1,1,2.31,20-29,90-120K,0
110255,Employee110255,Surgery,Surgeon,39,Female,Married,Bachelor's Degree,NJ,Newark,2014-11-01,,No,11341.67,136100.0,3,2.0,2,Yes,1.7,1,1,11.17,30-39,120K+,0
105412,Employee105412,Patient Support,Patient Coordinator,29,Male,Divorced,Doctorate,CT,Stamford,2014-07-08,,No,7458.33,89500.0,2,4.0,4,Yes,1.0,6,38,11.49,20-29,70-90K,0
105917,Employee105917,Nursing,Charge Nurse,37,Female,Married,Bachelor's Degree,NY,Syracuse,2025-12-03,,No,6716.67,80600.0,2,3.0,3,Yes,16.2,1,14,0.08,30-39,70-90K,0
105740,Employee105740,It,Systems Analyst,24,Female,Single,Bachelor's Degree,CT,Hartford,2025-04-19,,No,6508.33,78100.0,2,4.0,2,No,24.5,3,26,0.7,20-29,70-90K,0
105179,Employee105179,Emergency,ER Nurse,52,Female,Single,Associate Degree,MA,Springfield,2020-02-16,,No,6950.0,83400.0,4,1.0,2,Yes,2.0,2,27,5.88,50-59,70-90K,0
103323,Employee103323,It,Network Engineer,35,Male,Not Disclosed,Not Specified,PA,Allentown,2023-04-09,2023-11-08,Yes,5491.67,65900.0,3,3.0,2,Yes,8.4,1,16,0.58,30-39,50-70K,1
100999,Employee100999,Patient Support,Patient Coordinator,38,Male,Single,Associate Degree,NY,Albany,2017-04-24,,No,4625.0,55500.0,2,3.0,2,No,32.6,0,47,8.69,30-39,50-70K,0
108543,Employee108543,Lab Services,Lab Manager,32,Female,Married,Master's Degree,CT,Stamford,2018-04-27,,No,12241.67,146900.0,4,3.0,3,No,20.8,3,6,7.68,30-39,120K+,0
109802,Employee109802,Administration,Records Clerk,34,Male,Single,Doctorate,NY,Albany,2024-03-07,,No,6725.0,80700.0,3,3.0,3,No,11.6,1,55,1.82,30-39,70-90K,0
108861,Employee108861,Radiology,Imaging Specialist,21,Female,Married,Master's Degree,PA,Pittsburgh,2021-05-14,,No,7958.33,95500.0,3,2.0,2,No,15.4,3,20,4.64,20-29,90-120K,0
107560,Employee107560,Surgery,Surgical Tech,48,Female,Married,Doctorate,CT,Hartford,2014-01-22,,No,6658.33,79900.0,3,2.0,3,No,1.6,1,14,11.94,40-49,70-90K,0
102044,Employee102044,Finance,Billing Specialist,43,Male,Married,Associate Degree,PA,Allentown,2016-06-13,,No,8591.67,103100.0,3,3.0,1,Yes,13.8,1,34,9.55,40-49,90-120K,0
101986,Employee101986,Radiology,Radiologic Technologist,45,Female,Single,Associate Degree,CT,New Haven,2016-01-31,2017-02-10,Yes,6191.67,74300.0,3,2.0,3,No,1.0,2,0,1.03,40-49,70-90K,1
107828,Employee107828,Pharmacy,Pharmacist,39,Female,Married,Bachelor's Degree,NJ,Newark,2025-06-04,,No,7516.67,90200.0,5,1.0,2,No,42.9,6,22,0.58,30-39,90-120K,0
102573,Employee102573,Lab Services,Lab Technician,21,Male,Single,Master's Degree,NJ,Trenton,2014-07-17,,No,5816.67,69800.0,3,3.0,1,Yes,13.4,3,21,11.46,20-29,50-70K,0
101164,Employee101164,Pharmacy,Pharmacist,40,Female,Married,Doctorate,PA,Allentown,2016-04-26,,No,10383.33,124600.0,3,2.0,4,No,11.9,3,16,9.68,40-49,120K+,0
105637,Employee105637,It,Systems Analyst,29,Female,Divorced,Associate Degree,PA,Pittsburgh,2014-05-27,,No,8083.33,97000.0,1,3.0,3,No,12.8,1,29,11.6,20-29,90-120K,0
111346,Employee111346,It,IT Support,47,Female,Married,Master's Degree,NY,Rochester,2022-11-27,,No,4866.67,58400.0,3,1.0,2,Yes,34.2,2,15,3.1,40-49,50-70K,0
112869,Employee112869,Pharmacy,Pharmacy Technician,36,Female,Single,Master's Degree,PA,Philadelphia,2014-05-16,,No,5608.33,67300.0,2,1.0,2,No,8.6,1,20,11.63,30-39,50-70K,0
112679,Employee112679,It,Systems Analyst,31,Male,Divorced,Master's Degree,CT,Hartford,2019-11-26,,No,7550.0,90600.0,3,1.0,1,No,13.1,2,49,6.1,30-39,90-120K,0
106221,Employee106221,Lab Services,Lab Manager,44,Female,Single,Associate Degree,NY,Albany,2018-03-29,2023-01-08,Yes,10341.67,124100.0,1,2.0,3,No,9.5,2,39,4.78,40-49,120K+,1
100098,Employee100098,Emergency,ER Physician,32,Female,Single,Doctorate,NY,Rochester,2020-02-04,,No,12383.33,148600.0,4,3.0,2,Yes,11.3,4,34,5.91,30-39,120K+,0
102345,Employee102345,Emergency,ER Physician,28,Female,Single,Master's Degree,NY,Buffalo,2018-07-24,2023-08-15,Yes,10125.0,121500.0,2,1.0,2,No,1.5,1,16,5.06,20-29,120K+,1
105526,Employee105526,Lab Services,Lab Manager,56,Female,Married,Bachelor's Degree,NJ,Trenton,2019-12-07,,No,10633.33,127600.0,3,4.0,3,Yes,10.9,2,7,6.07,50-59,120K+,0
112892,Employee112892,It,Network Engineer,37,Female,Divorced,Master's Degree,PA,Pittsburgh,2022-12-15,,No,6925.0,83100.0,4,1.0,4,No,1.0,0,48,3.05,30-39,70-90K,0
100893,Employee100893,Administration,Records Clerk,34,Female,Married,High School,CT,Hartford,2024-07-28,,No,4391.67,52700.0,2,2.0,3,No,9.9,3,22,1.43,30-39,50-70K,0
101123,Employee101123,Lab Services,Lab Manager,39,Male,Single,High School,NJ,Newark,2023-04-30,,No,9075.0,108900.0,4,2.0,2,Yes,8.1,2,34,2.67,30-39,90-120K,0
112656,Employee112656,Radiology,Radiologist,37,Male,Not Disclosed,Not Specified,CT,New Haven,2021-02-03,2023-09-24,Yes,11525.0,138300.0,3,3.0,3,No,8.4,3,21,2.64,30-39,120K+,1
111504,Employee111504,Administration,Admin Assistant,51,Female,Married,Master's Degree,PA,Pittsburgh,2022-11-15,,No,5091.67,61100.0,4,2.0,3,No,4.1,4,29,3.13,50-59,50-70K,0
104072,Employee104072,Finance,Billing Specialist,39,Female,Married,Bachelor's Degree,NY,Albany,2020-01-29,,No,7091.67,85100.0,3,4.0,1,Yes,12.3,3,13,5.92,30-39,70-90K,0
105341,Employee105341,Emergency,Paramedic,46,Non-Binary,Single,Bachelor's Degree,PA,Pittsburgh,2020-09-07,,No,5358.33,64300.0,2,4.0,2,No,6.5,3,17,5.32,40-49,50-70K,0
112548,Employee112548,Human Resources,Benefits Coordinator,31,Female,Divorced,Bachelor's Degree,NY,Rochester,2022-02-25,,No,4541.67,54500.0,4,3.0,4,No,6.5,4,45,3.85,30-39,50-70K,0
106379,Employee106379,Radiology,Radiologic Technologist,45,Male,Single,Master's Degree,MA,Worcester,2015-06-04,,No,7466.67,89600.0,4,3.0,4,Yes,5.1,3,26,10.58,40-49,70-90K,0
102939,Employee102939,Pharmacy,Pharmacy Technician,34,Male,Married,Master's Degree,CT,New Haven,2024-06-17,,No,5116.67,61400.0,2,3.0,3,Yes,3.1,2,49,1.54,30-39,50-70K,0
111240,Employee111240,Facilities,Facilities Manager,48,Female,Married,Master's Degree,PA,Philadelphia,2014-10-22,,No,11408.33,136900.0,2,2.0,3,No,6.2,5,37,11.2,40-49,120K+,0
106946,Employee106946,Human Resources,HR Generalist,36,Female,Divorced,Master's Degree,MA,Springfield,2024-02-13,,No,5208.33,62500.0,3,4.0,2,No,8.4,5,43,1.88,30-39,50-70K,0
107531,Employee107531,Patient Support,Intake Specialist,44,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2018-01-13,,No,7733.33,92800.0,2,3.0,3,No,3.0,4,19,7.97,40-49,90-120K,0
102556,Employee102556,Human Resources,Recruiter,45,Female,Single,Bachelor's Degree,CT,New Haven,2016-08-18,,No,5025.0,60300.0,4,2.0,3,No,1.5,2,37,9.37,40-49,50-70K,0
102713,Employee102713,Lab Services,Lab Manager,33,Male,Single,Not Specified,MA,Boston,2016-11-18,2025-08-04,Yes,10141.67,121700.0,1,2.0,3,No,8.4,4,34,8.71,30-39,120K+,1
104119,Employee104119,Finance,Financial Analyst,43,Male,Divorced,Doctorate,CT,Stamford,2023-04-12,,No,9216.67,110600.0,4,3.0,1,Yes,1.0,1,39,2.72,40-49,90-120K,0
106727,Employee106727,Lab Services,Phlebotomist,26,Male,Married,Bachelor's Degree,MA,Worcester,2025-01-04,,No,4450.0,53400.0,3,1.0,3,No,1.4,0,54,0.99,20-29,50-70K,0
109547,Employee109547,Facilities,Custodian,47,Male,Single,High School,MA,Boston,2023-12-08,2024-05-31,Yes,4225.0,50700.0,3,5.0,2,No,1.0,2,37,0.48,40-49,50-70K,1
104945,Employee104945,Nursing,Staff Nurse,49,Male,Married,Master's Degree,NJ,Jersey City,2019-07-06,2025-09-15,Yes,7416.67,89000.0,1,2.0,4,Yes,20.2,4,23,6.2,40-49,70-90K,1
101764,Employee101764,It,Network Engineer,28,Male,Single,Bachelor's Degree,NY,Albany,2016-08-19,,No,7066.67,84800.0,3,2.0,5,No,3.6,5,36,9.37,20-29,70-90K,0
110991,Employee110991,Finance,Billing Specialist,21,Female,Married,Bachelor's Degree,CT,Stamford,2016-07-28,,No,7641.67,91700.0,4,3.0,2,No,15.7,1,5,9.43,20-29,90-120K,0
114792,Employee114792,Facilities,Custodian,33,Male,Divorced,Master's Degree,MA,Boston,2020-06-08,,No,5025.0,60300.0,4,3.0,4,No,2.4,1,22,5.57,30-39,50-70K,0
108385,Employee108385,Human Resources,Benefits Coordinator,25,Female,Single,Bachelor's Degree,PA,Philadelphia,2015-01-15,,No,5608.33,67300.0,1,2.0,4,No,1.0,0,15,10.96,20-29,50-70K,0
101116,Employee101116,Administration,Office Manager,49,Male,Divorced,Bachelor's Degree,NY,Rochester,2015-03-12,,No,11083.33,133000.0,2,2.0,4,No,21.2,1,22,10.81,40-49,120K+,0
114526,Employee114526,Lab Services,Lab Manager,42,Female,Married,High School,PA,Philadelphia,2014-06-05,,No,9600.0,115200.0,3,2.0,4,No,33.1,2,12,11.58,40-49,90-120K,0
102846,Employee102846,Lab Services,Lab Technician,22,Non-Binary,Married,Bachelor's Degree,NY,Buffalo,2024-11-27,,No,4516.67,54200.0,3,2.0,1,Yes,3.1,4,22,1.1,20-29,50-70K,0
104473,Employee104473,Administration,Admin Assistant,39,Male,Divorced,Bachelor's Degree,MA,Springfield,2023-10-02,2025-09-20,Yes,5191.67,62300.0,1,2.0,2,No,8.4,2,18,1.97,30-39,50-70K,1
108593,Employee108593,Finance,Accountant,30,Male,Single,Master's Degree,NJ,Jersey City,2014-11-07,,No,6375.0,76500.0,1,4.0,2,No,19.0,2,21,11.15,30-39,70-90K,0
109891,Employee109891,Nursing,Staff Nurse,49,Female,Single,High School,PA,Philadelphia,2025-07-13,,No,5391.67,64700.0,1,3.0,2,Yes,27.6,2,18,0.47,40-49,50-70K,0
109112,Employee109112,Patient Support,Intake Specialist,21,Female,Married,Bachelor's Degree,CT,Hartford,2025-06-01,,No,7258.33,87100.0,4,4.0,3,No,2.7,3,5,0.59,20-29,70-90K,0
104533,Employee104533,It,IT Support,44,Female,Married,Master's Degree,CT,Hartford,2019-04-22,,No,5375.0,64500.0,4,3.0,3,No,17.1,2,3,6.7,40-49,50-70K,0
109359,Employee109359,Patient Support,Patient Coordinator,37,Female,Married,High School,MA,Springfield,2018-05-06,2024-06-01,Yes,5391.67,64700.0,1,1.0,3,Yes,18.6,0,15,6.07,30-39,50-70K,1
103573,Employee103573,Administration,Admin Assistant,46,Male,Married,Doctorate,PA,Pittsburgh,2025-06-13,,No,7050.0,84600.0,4,4.0,2,No,10.3,2,41,0.55,40-49,70-90K,0
101838,Employee101838,Nursing,Charge Nurse,43,Female,Divorced,Doctorate,CT,New Haven,2022-02-08,,No,9091.67,109100.0,2,2.0,4,Yes,4.3,0,10,3.9,40-49,90-120K,0
106670,Employee106670,Nursing,Staff Nurse,39,Male,Single,Master's Degree,CT,Hartford,2015-10-30,,No,6875.0,82500.0,3,2.0,4,No,9.2,2,16,10.17,30-39,70-90K,0
100617,Employee100617,Facilities,Maintenance Tech,36,Female,Single,Doctorate,NJ,Newark,2019-05-30,,No,7366.67,88400.0,4,1.0,2,No,33.3,2,3,6.59,30-39,70-90K,0
106882,Employee106882,Radiology,Imaging Specialist,41,Male,Divorced,Master's Degree,MA,Springfield,2025-02-21,,No,8133.33,97600.0,1,2.0,2,No,8.1,2,34,0.86,40-49,90-120K,0
109732,Employee109732,Facilities,Facilities Manager,46,Female,Married,Bachelor's Degree,NY,Syracuse,2023-03-07,2024-01-14,Yes,10550.0,126600.0,3,2.0,3,No,20.4,2,28,0.86,40-49,120K+,1
109411,Employee109411,Lab Services,Lab Technician,39,Male,Married,High School,PA,Philadelphia,2023-11-07,,No,4266.67,51200.0,5,1.0,3,No,5.1,1,45,2.15,30-39,50-70K,0
110495,Employee110495,Facilities,Maintenance Tech,39,Male,Married,Bachelor's Degree,NY,Syracuse,2018-10-13,,No,5541.67,66500.0,2,3.0,3,No,7.2,2,40,7.22,30-39,50-70K,0
106487,Employee106487,Human Resources,Benefits Coordinator,37,Female,Single,Master's Degree,CT,Stamford,2022-02-04,2025-05-23,Yes,6200.0,74400.0,3,4.0,1,Yes,3.3,2,20,3.3,30-39,70-90K,1
105151,Employee105151,Emergency,ER Physician,43,Male,Divorced,Master's Degree,NY,Rochester,2017-03-16,,No,11158.33,133900.0,2,2.0,3,No,4.8,3,47,8.8,40-49,120K+,0
110292,Employee110292,Radiology,Radiologic Technologist,21,Female,Married,High School,NY,Syracuse,2014-02-22,2015-07-14,Yes,6858.33,82300.0,3,4.0,3,Yes,27.2,3,33,1.39,20-29,70-90K,1
102975,Employee102975,Nursing,Staff Nurse,38,Male,Single,Master's Degree,PA,Philadelphia,2016-12-29,,No,7541.67,90500.0,2,3.0,2,No,4.3,3,22,9.01,30-39,90-120K,0
114459,Employee114459,Lab Services,Lab Technician,45,Female,Divorced,High School,MA,Springfield,2023-12-19,,No,4166.67,50000.0,4,3.0,3,Yes,4.4,1,31,2.04,40-49,<50K,0
114583,Employee114583,It,IT Support,30,Female,Married,Associate Degree,CT,Stamford,2017-04-29,,No,4508.33,54100.0,2,2.0,2,No,24.6,4,5,8.68,30-39,50-70K,0
